Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775408341,35,,Aggregated,154.900000,0.000000,12,13,14,15,16,19,22,25,63,81,81,3561,0,12,11.763214378067044,4.219700000248849,81.2350999985938,1296.6366189272676
1775408342,36,,Aggregated,159.700000,0.000000,12,13,14,15,16,19,22,25,63,81,81,3769,0,12,11.785617909337695,4.219700000248849,81.2350999985938,1318.7023083045901
1775408343,37,,Aggregated,166.100000,0.000000,12,13,14,15,16,19,22,24,63,81,81,3942,0,12,11.77200271442549,4.219700000248849,81.2350999985938,1338.0319634703196
1775408344,38,,Aggregated,175.900000,0.000000,12,13,14,15,16,19,22,24,62,81,81,4171,0,12,11.766063821683185,4.219700000248849,81.2350999985938,1363.7257252457443
1775408345,39,,Aggregated,178.600000,0.000000,12,13,14,15,16,19,22,24,62,81,81,4416,0,12,11.760148958389266,4.219700000248849,81.2350999985938,1385.689311594203
1775408346,40,,Aggregated,186.200000,0.000000,12,13,14,15,16,19,22,24,62,81,81,4638,0,12,11.7426376671432,4.219700000248849,81.2350999985938,1412.065976714101
1775408347,41,,Aggregated,192.400000,0.000000,12,13,14,15,16,19,22,24,62,81,81,4840,0,12,11.717690371942583,4.219700000248849,81.2350999985938,1431.601652892562
1775408348,42,,Aggregated,198.200000,0.000000,12,13,14,15,16,19,22,24,61,81,81,5084,0,12,11.743131195946418,4.219700000248849,81.2350999985938,1455.3835562549175
1775408349,43,,Aggregated,203.700000,0.000000,12,13,14,15,16,18,21,24,61,81,81,5333,0,12,11.726837371116664,4.219700000248849,81.2350999985938,1478.8923682730172
1775408350,44,,Aggregated,209.300000,0.000000,12,13,14,15,16,19,22,24,61,81,81,5600,0,12,11.754000785735375,4.123800004890654,81.2350999985938,1501.9148214285715
1775408351,45,,Aggregated,215.100000,0.000000,12,13,14,15,17,19,22,25,61,81,81,5843,0,12,11.79152765704469,4.077999998116866,81.2350999985938,1522.1239089508813
1775408352,46,,Aggregated,222.200000,0.000000,12,13,14,15,17,19,22,25,62,81,81,6106,0,12,11.822751752384955,4.077999998116866,81.2350999985938,1546.2977399279398
1775408353,47,,Aggregated,229.100000,0.000000,12,14,14,15,17,19,22,25,62,81,81,6384,0,12,11.84738894112468,3.7462000036612153,81.2350999985938,1567.62343358396
1775408354,48,,Aggregated,233.000000,0.000000,12,14,14,15,17,19,22,25,62,81,81,6670,0,12,11.856532563740377,3.7462000036612153,81.2350999985938,1595.2707646176912
1775408355,49,,Aggregated,241.700000,0.000000,12,14,14,15,17,19,22,25,62,81,81,6934,0,12,11.882760253824825,3.7462000036612153,81.2350999985938,1615.8645803288146
1775408356,50,,Aggregated,245.400000,0.000000,12,14,14,15,17,19,22,25,62,81,81,7209,0,12,11.870601109727593,3.7462000036612153,81.2350999985938,1637.2532944929949
1775408357,51,,Aggregated,252.400000,0.000000,12,14,14,15,17,19,22,25,62,81,81,7474,0,12,11.868517942204925,3.7462000036612153,81.2350999985938,1658.2637142092588
1775408358,52,,Aggregated,254.900000,0.000000,12,14,14,15,17,19,22,26,83,190,190,7784,0,12,12.053604033920593,3.7462000036612153,194.61589999991702,1679.993062692703
1775408359,53,,Aggregated,259.500000,0.000000,12,14,14,15,17,19,22,26,81,190,190,8062,0,12,12.05419311586482,3.7462000036612153,194.61589999991702,1702.0307615976185
1775408360,54,,Aggregated,264.300000,0.000000,12,14,14,15,17,19,22,26,83,190,190,8340,0,12,12.090932062366031,3.7462000036612153,194.61589999991702,1724.100479616307
1775408361,55,,Aggregated,273.300000,0.000000,12,14,14,15,17,19,23,26,83,190,190,8627,0,12,12.088711046726646,3.7462000036612153,194.61589999991702,1744.9346238553378
1775408362,56,,Aggregated,274.200000,0.000000,12,14,14,15,17,19,22,26,83,190,190,8963,0,12,12.078254870042818,3.7462000036612153,194.61589999991702,1769.9810331362266
1775408363,57,,Aggregated,277.500000,0.000000,12,14,14,15,17,19,22,26,81,190,190,9237,0,12,12.069874861989826,3.7462000036612153,194.61589999991702,1789.8013424271949
1775408364,58,,Aggregated,280.100000,0.000000,12,14,14,15,17,19,22,26,81,190,190,9567,0,12,12.056728086151972,3.7462000036612153,194.61589999991702,1812.4246890352254
1775408365,59,,Aggregated,283.900000,0.000000,12,14,14,15,17,19,23,27,130,190,190,9900,0,12,12.171194888908602,3.7462000036612153,194.61589999991702,1832.111515151515
1775408366,60,,Aggregated,288.600000,0.000000,12,14,15,15,17,19,23,27,120,180,190,10255,0,12,12.171365831333425,3.7462000036612153,194.61589999991702,1857.4382252559726
1775408367,61,,Aggregated,292.000000,0.000000,12,14,15,15,17,19,23,27,120,180,190,10591,0,12,12.1777318761585,3.7462000036612153,194.61589999991702,1879.4646397884997
1775408368,62,,Aggregated,302.900000,0.000000,12,14,15,15,17,20,23,29,120,180,190,10931,0,12,12.312308764098379,3.7462000036612153,194.61589999991702,1902.4729667916934
1775408369,63,,Aggregated,308.800000,0.000000,12,14,15,15,17,20,24,29,120,180,190,11267,0,12,12.366179550937913,3.7462000036612153,194.61589999991702,1924.4621460903525
1775408370,64,,Aggregated,313.700000,0.000000,12,14,15,15,17,20,24,29,120,180,190,11620,0,12,12.378279638591557,3.7462000036612153,194.61589999991702,1945.4836488812393
1775408371,65,,Aggregated,314.200000,0.000000,12,14,15,15,17,20,24,29,120,180,190,11989,0,12,12.378613996192007,3.7462000036612153,194.61589999991702,1967.3998665443323
1775408372,66,,Aggregated,321.000000,0.000000,12,14,15,15,17,20,24,29,110,180,190,12302,0,12,12.380825272341587,3.7462000036612153,194.61589999991702,1988.5582019183873
1775408373,67,,Aggregated,328.100000,0.000000,12,14,15,15,17,20,24,29,110,180,190,12694,0,12,12.38762338902509,3.7462000036612153,194.61589999991702,2010.7363321254136
1775408374,68,,Aggregated,338.000000,0.000000,12,14,15,15,17,20,24,28,110,180,190,13071,0,12,12.39771619617854,3.7462000036612153,194.61589999991702,2031.2283681432177
1775408375,69,,Aggregated,338.400000,0.000000,12,14,15,15,17,20,24,28,110,180,190,13435,0,12,12.38921923337224,3.7462000036612153,194.61589999991702,2053.7117231112766
1775408376,70,,Aggregated,345.900000,0.000000,12,14,15,15,17,20,24,28,110,180,190,13833,0,12,12.41683036943306,3.7462000036612153,194.61589999991702,2076.9083351406057
1775408377,71,,Aggregated,353.800000,0.000000,12,14,15,15,17,20,24,28,110,180,190,14234,0,12,12.44397564988059,3.7462000036612153,194.61589999991702,2101.496065758044
1775408378,72,,Aggregated,354.600000,0.000000,12,14,15,16,18,20,24,28,110,180,190,14673,0,12,12.475289409146681,3.7462000036612153,194.61589999991702,2126.444830641314
1775408379,73,,Aggregated,361.800000,0.000000,12,14,15,16,18,20,24,29,100,180,190,15056,0,12,12.544002324681372,3.7462000036612153,194.61589999991702,2142.9397582359193
1775408380,74,,Aggregated,367.900000,0.000000,12,14,15,16,18,20,25,31,110,180,190,15460,0,12,12.658262218653915,3.7462000036612153,194.61589999991702,2170.517917205692
1775408381,75,,Aggregated,376.400000,0.000000,12,14,15,16,18,21,26,36,130,190,190,15832,0,12,12.816021980820848,3.7241999962134287,194.61589999991702,2182.7809499747345
1775408382,76,,Aggregated,384.400000,0.000000,12,14,15,16,18,21,29,58,450,530,540,16226,0,12,14.102269345509951,3.7241999962134287,535.84150000097,2210.933871564156
1775408383,77,,Aggregated,386.800000,0.000000,12,14,15,16,18,21,29,57,450,530,540,16590,0,12,14.107300837874147,3.7241999962134287,535.84150000097,2229.3998191681735
1775408384,78,,Aggregated,380.400000,0.000000,12,14,15,16,19,22,30,55,450,530,540,17047,0,12,14.15529135333798,3.7241999962134287,535.84150000097,2252.7681703525545
1775408385,79,,Aggregated,385.900000,0.000000,12,14,15,16,19,22,30,54,450,530,540,17443,0,12,14.144621017050131,3.7241999962134287,535.84150000097,2274.6169236943188
1775408386,80,,Aggregated,390.900000,0.000000,13,14,15,16,19,23,32,61,450,530,540,17869,0,13,14.372786238758131,3.7241999962134287,535.84150000097,2293.6154233588895
1775408387,81,,Aggregated,394.600000,0.000000,13,14,15,16,19,23,32,60,440,530,540,18295,0,13,14.35300351464178,3.7241999962134287,535.84150000097,2318.8096201147855
